Image,Steering,Accelerate
Data/Image_1723635630567496 2263.jpg,35.0,211.0
Data/Image_1723635630612754 2264.jpg,35.0,223.0
Data/Image_1723635630628614 2265.jpg,35.0,224.0
Data/Image_1723635630672822 2266.jpg,35.0,224.0
Data/Image_1723635630697287 2267.jpg,35.0,226.0
Data/Image_172363563073038 2268.jpg,35.0,226.0
Data/Image_1723635630776701 2269.jpg,35.0,239.0
Data/Image_1723635630797111 2270.jpg,35.0,239.0
Data/Image_1723635630844667 2271.jpg,35.0,243.0
Data/Image_1723635630862608 2272.jpg,35.0,243.0
Data/Image_1723635630912895 2273.jpg,35.0,243.0
Data/Image_1723635630928476 2274.jpg,35.0,239.0
Data/Image_1723635630972887 2275.jpg,35.0,239.0
Data/Image_1723635630997164 2276.jpg,35.0,235.0
Data/Image_1723635631030639 2277.jpg,35.0,235.0
Data/Image_1723635631077634 2278.jpg,35.0,234.0
Data/Image_1723635631096289 2279.jpg,35.0,234.0
Data/Image_1723635631144486 2280.jpg,35.0,235.0
Data/Image_1723635631162364 2281.jpg,35.0,235.0
Data/Image_1723635631212792 2282.jpg,35.0,235.0
Data/Image_1723635631229155 2283.jpg,35.0,234.0
Data/Image_1723635631261234 2284.jpg,35.0,234.0
Data/Image_1723635631308125 2285.jpg,35.0,231.0
Data/Image_1723635631331299 2286.jpg,35.0,231.0
Data/Image_1723635631376356 2287.jpg,35.0,224.0
Data/Image_1723635631397233 2288.jpg,35.0,224.0
Data/Image_1723635631444416 2289.jpg,33.0,229.0
Data/Image_1723635631463182 2290.jpg,33.0,229.0
Data/Image_1723635631513382 2291.jpg,31.0,227.0
Data/Image_1723635631529678 2292.jpg,31.0,228.0
Data/Image_1723635631563476 2293.jpg,31.0,228.0
Data/Image_1723635631616337 2294.jpg,31.0,227.0
Data/Image_1723635631632521 2295.jpg,31.0,227.0
Data/Image_1723635631664964 2296.jpg,31.0,226.0
Data/Image_172363563171078 2297.jpg,32.0,224.0
Data/Image_1723635631731494 2298.jpg,32.0,224.0
Data/Image_1723635631779623 2299.jpg,33.0,218.0
Data/Image_1723635631799433 2300.jpg,33.0,218.0
Data/Image_1723635631847933 2301.jpg,35.0,212.0
Data/Image_1723635631863888 2302.jpg,35.0,212.0
Data/Image_1723635631916817 2303.jpg,35.0,207.0
Data/Image_1723635631931978 2304.jpg,33.0,207.0
Data/Image_1723635631965535 2305.jpg,33.0,206.0
Data/Image_1723635631997778 2306.jpg,33.0,206.0
Data/Image_1723635632044282 2307.jpg,30.0,205.0
Data/Image_1723635632065669 2308.jpg,30.0,205.0
Data/Image_1723635632113302 2309.jpg,30.0,207.0
Data/Image_1723635632131057 2310.jpg,30.0,208.0
Data/Image_1723635632182279 2311.jpg,27.0,212.0
Data/Image_172363563219751 2312.jpg,27.0,212.0
Data/Image_172363563223039 2313.jpg,27.0,212.0
Data/Image_1723635632276569 2314.jpg,23.0,212.0
Data/Image_1723635632296263 2315.jpg,24.0,212.0
Data/Image_1723635632344359 2316.jpg,31.0,209.0
Data/Image_1723635632362258 2317.jpg,31.0,209.0
Data/Image_1723635632413069 2318.jpg,33.0,207.0
Data/Image_1723635632432857 2319.jpg,33.0,204.0
Data/Image_1723635632472803 2320.jpg,32.0,204.0
Data/Image_1723635632494371 2321.jpg,32.0,204.0
Data/Image_1723635632542703 2322.jpg,33.0,204.0
Data/Image_1723635632564664 2323.jpg,33.0,204.0
Data/Image_1723635632611342 2324.jpg,32.0,197.0
Data/Image_1723635632629847 2325.jpg,32.0,197.0
Data/Image_1723635632679181 2326.jpg,33.0,186.0
Data/Image_172363563269568 2327.jpg,33.0,186.0
Data/Image_1723635632739228 2328.jpg,34.0,177.0
Data/Image_1723635632762787 2329.jpg,34.0,177.0
Data/Image_1723635632795637 2330.jpg,33.0,177.0
Data/Image_1723635632842273 2331.jpg,28.0,182.0
Data/Image_1723635632865436 2332.jpg,28.0,182.0
Data/Image_1723635632898381 2333.jpg,28.0,182.0
Data/Image_1723635632944441 2334.jpg,28.0,169.0
Data/Image_1723635632963562 2335.jpg,28.0,169.0
Data/Image_1723635633012708 2336.jpg,30.0,165.0
Data/Image_1723635633029993 2337.jpg,30.0,166.0
Data/Image_1723635633063638 2338.jpg,30.0,166.0
Data/Image_1723635633107865 2339.jpg,31.0,158.0
Data/Image_1723635633131737 2340.jpg,31.0,158.0
Data/Image_1723635633165549 2341.jpg,30.0,154.0
Data/Image_1723635633199943 2342.jpg,30.0,154.0
Data/Image_1723635633230836 2343.jpg,27.0,148.0
Data/Image_1723635633279821 2344.jpg,26.0,148.0
Data/Image_1723635633296799 2345.jpg,26.0,148.0
Data/Image_1723635633348198 2346.jpg,25.0,144.0
Data/Image_1723635633364088 2347.jpg,25.0,144.0
Data/Image_1723635633407878 2348.jpg,24.0,136.0
Data/Image_1723635633432794 2349.jpg,24.0,136.0
Data/Image_1723635633476296 2350.jpg,24.0,139.0
Data/Image_1723635633498546 2351.jpg,24.0,139.0
Data/Image_1723635633544535 2352.jpg,24.0,136.0
Data/Image_1723635633563392 2353.jpg,24.0,136.0
Data/Image_1723635633613377 2354.jpg,31.0,136.0
Data/Image_1723635633629998 2355.jpg,31.0,136.0
Data/Image_1723635633662368 2356.jpg,31.0,136.0
Data/Image_1723635633695341 2357.jpg,33.0,136.0
Data/Image_1723635633742503 2358.jpg,35.0,125.0
Data/Image_1723635633763395 2359.jpg,35.0,125.0
Data/Image_1723635633810648 2360.jpg,35.0,124.0
Data/Image_1723635633829758 2361.jpg,35.0,124.0
Data/Image_1723635633879198 2362.jpg,35.0,125.0
Data/Image_1723635633896891 2363.jpg,35.0,125.0
Data/Image_1723635633947954 2364.jpg,35.0,126.0
Data/Image_1723635633962927 2365.jpg,35.0,126.0
Data/Image_1723635633996803 2366.jpg,35.0,126.0
Data/Image_1723635634042559 2367.jpg,33.0,124.0
Data/Image_1723635634063986 2368.jpg,33.0,124.0
Data/Image_1723635634110685 2369.jpg,31.0,121.0
Data/Image_172363563412941 2370.jpg,31.0,121.0
Data/Image_172363563417922 2371.jpg,30.0,126.0
Data/Image_1723635634195577 2372.jpg,30.0,126.0
Data/Image_1723635634248308 2373.jpg,28.0,127.0
Data/Image_1723635634261815 2374.jpg,28.0,127.0
Data/Image_1723635634307726 2375.jpg,27.0,128.0
Data/Image_1723635634330825 2376.jpg,27.0,128.0
Data/Image_1723635634377043 2377.jpg,24.0,146.0
Data/Image_1723635634396906 2378.jpg,24.0,146.0
Data/Image_1723635634444177 2379.jpg,24.0,158.0
Data/Image_1723635634464348 2380.jpg,24.0,158.0
Data/Image_1723635634512735 2381.jpg,25.0,160.0
Data/Image_1723635634530521 2382.jpg,25.0,161.0
Data/Image_172363563456197 2383.jpg,25.0,161.0
Data/Image_1723635634595027 2384.jpg,28.0,161.0
Data/Image_1723635634642357 2385.jpg,29.0,161.0
Data/Image_1723635634664424 2386.jpg,29.0,161.0
Data/Image_1723635634710791 2387.jpg,29.0,161.0
Data/Image_172363563472952 2388.jpg,29.0,161.0
Data/Image_1723635634779125 2389.jpg,27.0,162.0
Data/Image_1723635634795849 2390.jpg,27.0,162.0
Data/Image_1723635634839344 2391.jpg,23.0,175.0
Data/Image_1723635634862822 2392.jpg,23.0,175.0
Data/Image_1723635634895365 2393.jpg,23.0,175.0
Data/Image_1723635634942625 2394.jpg,23.0,184.0
Data/Image_172363563496536 2395.jpg,23.0,184.0
Data/Image_1723635634998028 2396.jpg,23.0,184.0
Data/Image_1723635635044383 2397.jpg,23.0,188.0
Data/Image_1723635635063325 2398.jpg,23.0,188.0
Data/Image_1723635635112908 2399.jpg,23.0,188.0
Data/Image_1723635635130386 2400.jpg,23.0,188.0
Data/Image_1723635635162391 2401.jpg,23.0,188.0
Data/Image_1723635635195964 2402.jpg,23.0,188.0
Data/Image_1723635635242261 2403.jpg,23.0,190.0
Data/Image_1723635635264508 2404.jpg,23.0,190.0
Data/Image_1723635635310791 2405.jpg,23.0,193.0
Data/Image_1723635635329715 2406.jpg,23.0,193.0
Data/Image_1723635635379272 2407.jpg,21.0,197.0
Data/Image_1723635635397426 2408.jpg,21.0,197.0
Data/Image_1723635635439174 2409.jpg,19.0,200.0
Data/Image_1723635635462906 2410.jpg,19.0,200.0
Data/Image_1723635635494847 2411.jpg,17.0,200.0
Data/Image_172363563554236 2412.jpg,17.0,201.0
Data/Image_1723635635565305 2413.jpg,17.0,201.0
Data/Image_1723635635597356 2414.jpg,17.0,201.0
Data/Image_1723635635644265 2415.jpg,17.0,201.0
Data/Image_1723635635662707 2416.jpg,17.0,201.0
Data/Image_172363563571272 2417.jpg,15.0,205.0
Data/Image_1723635635729727 2418.jpg,15.0,207.0
Data/Image_1723635635762156 2419.jpg,15.0,207.0
Data/Image_1723635635794722 2420.jpg,15.0,207.0
Data/Image_1723635635842363 2421.jpg,15.0,207.0
Data/Image_1723635635864432 2422.jpg,15.0,207.0
Data/Image_1723635635910691 2423.jpg,13.0,208.0
Data/Image_1723635635929903 2424.jpg,13.0,208.0
Data/Image_1723635635979433 2425.jpg,13.0,207.0
Data/Image_1723635635996486 2426.jpg,13.0,207.0
Data/Image_172363563603938 2427.jpg,12.0,207.0
Data/Image_1723635636063658 2428.jpg,12.0,207.0
Data/Image_1723635636107707 2429.jpg,11.0,206.0
Data/Image_1723635636129529 2430.jpg,11.0,206.0
Data/Image_1723635636176205 2431.jpg,11.0,205.0
Data/Image_1723635636197239 2432.jpg,9.0,205.0
Data/Image_1723635636245293 2433.jpg,8.0,205.0
Data/Image_1723635636264757 2434.jpg,8.0,205.0
Data/Image_1723635636312604 2435.jpg,8.0,206.0
Data/Image_1723635636333591 2436.jpg,8.0,206.0
Data/Image_1723635636382462 2437.jpg,8.0,206.0
Data/Image_1723635636397273 2438.jpg,8.0,206.0
Data/Image_172363563642959 2439.jpg,8.0,206.0
Data/Image_1723635636475834 2440.jpg,4.0,206.0
Data/Image_1723635636499517 2441.jpg,4.0,206.0
Data/Image_1723635636544186 2442.jpg,4.0,206.0
Data/Image_1723635636564646 2443.jpg,4.0,206.0
Data/Image_172363563661249 2444.jpg,4.0,205.0
Data/Image_1723635636630066 2445.jpg,4.0,206.0
Data/Image_1723635636682965 2446.jpg,4.0,206.0
Data/Image_1723635636696716 2447.jpg,4.0,206.0
Data/Image_1723635636729155 2448.jpg,4.0,206.0
Data/Image_1723635636775887 2449.jpg,1.0,207.0
Data/Image_1723635636799006 2450.jpg,1.0,207.0
Data/Image_1723635636844379 2451.jpg,1.0,206.0
Data/Image_172363563686501 2452.jpg,1.0,206.0
Data/Image_1723635636912804 2453.jpg,1.0,206.0
Data/Image_1723635636931238 2454.jpg,1.0,202.0
Data/Image_1723635636982851 2455.jpg,1.0,203.0
Data/Image_1723635636995054 2456.jpg,1.0,203.0
Data/Image_1723635637042352 2457.jpg,1.0,202.0
Data/Image_1723635637061111 2458.jpg,1.0,202.0
Data/Image_1723635637110938 2459.jpg,9.0,202.0
Data/Image_1723635637129997 2460.jpg,9.0,202.0
Data/Image_1723635637179266 2461.jpg,10.0,201.0
Data/Image_1723635637196446 2462.jpg,10.0,201.0
Data/Image_1723635637248199 2463.jpg,13.0,196.0
Data/Image_172363563726201 2464.jpg,13.0,196.0
Data/Image_1723635637296434 2465.jpg,15.0,196.0
Data/Image_172363563734229 2466.jpg,15.0,196.0
Data/Image_1723635637363367 2467.jpg,15.0,196.0
Data/Image_1723635637419124 2468.jpg,16.0,197.0
Data/Image_1723635637432953 2469.jpg,16.0,197.0
Data/Image_1723635637479301 2470.jpg,14.0,198.0
Data/Image_1723635637496316 2471.jpg,14.0,198.0
Data/Image_1723635637547655 2472.jpg,15.0,197.0
Data/Image_1723635637562645 2473.jpg,15.0,197.0
Data/Image_1723635637607851 2474.jpg,15.0,198.0
Data/Image_1723635637631718 2475.jpg,15.0,198.0
Data/Image_1723635637663523 2476.jpg,15.0,198.0
Data/Image_1723635637710773 2477.jpg,17.0,196.0
Data/Image_1723635637733021 2478.jpg,17.0,196.0
Data/Image_1723635637779131 2479.jpg,15.0,193.0
Data/Image_1723635637798378 2480.jpg,15.0,193.0
Data/Image_1723635637847803 2481.jpg,21.0,187.0
Data/Image_1723635637863492 2482.jpg,21.0,187.0
Data/Image_1723635637907986 2483.jpg,28.0,176.0
Data/Image_1723635637929413 2484.jpg,28.0,176.0
Data/Image_1723635637976484 2485.jpg,29.0,171.0
Data/Image_1723635637998329 2486.jpg,32.0,171.0
Data/Image_1723635638044385 2487.jpg,35.0,172.0
Data/Image_1723635638065414 2488.jpg,35.0,172.0
Data/Image_1723635638112696 2489.jpg,36.0,175.0
Data/Image_1723635638130649 2490.jpg,36.0,170.0
Data/Image_1723635638182379 2491.jpg,35.0,171.0
Data/Image_1723635638198778 2492.jpg,35.0,171.0
Data/Image_1723635638242568 2493.jpg,35.0,171.0
Data/Image_1723635638263294 2494.jpg,35.0,171.0
Data/Image_1723635638310672 2495.jpg,35.0,171.0
Data/Image_1723635638333379 2496.jpg,35.0,171.0
Data/Image_1723635638379523 2497.jpg,35.0,172.0
Data/Image_1723635638398885 2498.jpg,35.0,172.0
Data/Image_172363563844791 2499.jpg,35.0,172.0
Data/Image_1723635638463753 2500.jpg,35.0,172.0
Data/Image_1723635638507923 2501.jpg,35.0,171.0
Data/Image_1723635638529655 2502.jpg,35.0,171.0
Data/Image_17236356385769 2503.jpg,35.0,173.0
Data/Image_172363563859609 2504.jpg,35.0,173.0
Data/Image_1723635638644703 2505.jpg,35.0,171.0
Data/Image_1723635638667102 2506.jpg,35.0,171.0
Data/Image_1723635638712751 2507.jpg,35.0,166.0
Data/Image_1723635638731796 2508.jpg,35.0,163.0
Data/Image_1723635638782485 2509.jpg,35.0,165.0
Data/Image_1723635638796679 2510.jpg,35.0,165.0
Data/Image_1723635638842133 2511.jpg,36.0,168.0
Data/Image_1723635638862678 2512.jpg,36.0,168.0
Data/Image_1723635638910612 2513.jpg,35.0,164.0
Data/Image_1723635638931848 2514.jpg,35.0,164.0
Data/Image_1723635638979136 2515.jpg,34.0,168.0
Data/Image_1723635638996403 2516.jpg,34.0,168.0
Data/Image_1723635639047888 2517.jpg,29.0,172.0
Data/Image_172363563906309 2518.jpg,29.0,172.0
Data/Image_1723635639096199 2519.jpg,25.0,172.0
Data/Image_1723635639142192 2520.jpg,23.0,172.0
Data/Image_1723635639162998 2521.jpg,23.0,172.0
Data/Image_1723635639212933 2522.jpg,23.0,172.0
Data/Image_1723635639231852 2523.jpg,23.0,172.0
Data/Image_1723635639279268 2524.jpg,23.0,173.0
Data/Image_1723635639296366 2525.jpg,23.0,173.0
Data/Image_1723635639347822 2526.jpg,25.0,173.0
Data/Image_1723635639375021 2527.jpg,25.0,173.0
Data/Image_1723635639407986 2528.jpg,28.0,167.0
Data/Image_172363563942928 2529.jpg,28.0,167.0
Data/Image_1723635639476295 2530.jpg,30.0,164.0
Data/Image_1723635639494487 2531.jpg,31.0,164.0
Data/Image_1723635639544411 2532.jpg,32.0,163.0
Data/Image_1723635639564127 2533.jpg,32.0,163.0
Data/Image_1723635639612644 2534.jpg,31.0,160.0
Data/Image_1723635639631981 2535.jpg,31.0,168.0
Data/Image_1723635639682182 2536.jpg,29.0,168.0
Data/Image_172363563969895 2537.jpg,29.0,168.0
Data/Image_1723635639730899 2538.jpg,29.0,168.0
Data/Image_1723635639776206 2539.jpg,27.0,166.0
Data/Image_1723635639796044 2540.jpg,27.0,166.0
Data/Image_1723635639844255 2541.jpg,26.0,162.0
Data/Image_1723635639865825 2542.jpg,26.0,162.0
Data/Image_1723635639913292 2543.jpg,25.0,161.0
Data/Image_1723635639930993 2544.jpg,25.0,162.0
Data/Image_1723635639982431 2545.jpg,25.0,162.0
Data/Image_1723635639997936 2546.jpg,25.0,162.0
Data/Image_1723635640042473 2547.jpg,23.0,163.0
Data/Image_1723635640064341 2548.jpg,23.0,163.0
Data/Image_1723635640110919 2549.jpg,22.0,159.0
Data/Image_1723635640132914 2550.jpg,22.0,159.0
Data/Image_1723635640179078 2551.jpg,23.0,153.0
Data/Image_1723635640198146 2552.jpg,23.0,153.0
Data/Image_1723635640247763 2553.jpg,23.0,153.0
Data/Image_1723635640264443 2554.jpg,23.0,153.0
Data/Image_1723635640316059 2555.jpg,22.0,156.0
Data/Image_1723635640329772 2556.jpg,22.0,156.0
Data/Image_1723635640376288 2557.jpg,22.0,156.0
Data/Image_1723635640394499 2558.jpg,22.0,156.0
Data/Image_172363564044457 2559.jpg,22.0,156.0
Data/Image_1723635640464914 2560.jpg,22.0,156.0
Data/Image_17236356405127 2561.jpg,20.0,157.0
Data/Image_1723635640529838 2562.jpg,20.0,163.0
Data/Image_1723635640582198 2563.jpg,17.0,161.0
Data/Image_1723635640595443 2564.jpg,17.0,161.0
Data/Image_172363564064221 2565.jpg,17.0,164.0
Data/Image_1723635640663793 2566.jpg,17.0,164.0
Data/Image_1723635640710651 2567.jpg,18.0,163.0
Data/Image_1723635640727767 2568.jpg,18.0,163.0
Data/Image_1723635640779164 2569.jpg,19.0,157.0
Data/Image_1723635640796941 2570.jpg,19.0,157.0
Data/Image_1723635640848114 2571.jpg,20.0,156.0
Data/Image_1723635640862597 2572.jpg,20.0,156.0
Data/Image_1723635640897272 2573.jpg,20.0,156.0
Data/Image_1723635640928501 2574.jpg,20.0,160.0
Data/Image_172363564097636 2575.jpg,20.0,161.0
Data/Image_1723635640994384 2576.jpg,18.0,161.0
Data/Image_1723635641044654 2577.jpg,18.0,163.0
Data/Image_1723635641063482 2578.jpg,18.0,163.0
Data/Image_1723635641112737 2579.jpg,18.0,163.0
Data/Image_1723635641130519 2580.jpg,18.0,165.0
Data/Image_1723635641182634 2581.jpg,17.0,164.0
Data/Image_1723635641195849 2582.jpg,17.0,164.0
Data/Image_172363564124248 2583.jpg,16.0,165.0
Data/Image_1723635641263532 2584.jpg,16.0,165.0
Data/Image_1723635641310739 2585.jpg,16.0,167.0
Data/Image_1723635641328112 2586.jpg,16.0,167.0
Data/Image_172363564137971 2587.jpg,16.0,167.0
Data/Image_1723635641397276 2588.jpg,16.0,167.0
Data/Image_1723635641447611 2589.jpg,15.0,166.0
Data/Image_1723635641462715 2590.jpg,15.0,166.0
Data/Image_1723635641507555 2591.jpg,15.0,167.0
Data/Image_1723635641528561 2592.jpg,15.0,167.0
Data/Image_172363564157611 2593.jpg,15.0,167.0
Data/Image_1723635641594729 2594.jpg,15.0,167.0
Data/Image_1723635641644628 2595.jpg,14.0,169.0
Data/Image_1723635641665634 2596.jpg,14.0,169.0
Data/Image_1723635641713157 2597.jpg,14.0,167.0
Data/Image_172363564172939 2598.jpg,14.0,167.0
Data/Image_1723635641782002 2599.jpg,14.0,167.0
Data/Image_1723635641807752 2600.jpg,14.0,166.0
Data/Image_1723635641828703 2601.jpg,14.0,166.0
Data/Image_1723635641876776 2602.jpg,14.0,167.0
Data/Image_1723635641895529 2603.jpg,14.0,167.0
Data/Image_1723635641944217 2604.jpg,12.0,173.0
Data/Image_1723635641965245 2605.jpg,12.0,173.0
Data/Image_1723635642012975 2606.jpg,12.0,174.0
Data/Image_1723635642033293 2607.jpg,12.0,174.0
Data/Image_1723635642082446 2608.jpg,12.0,177.0
Data/Image_1723635642097684 2609.jpg,12.0,177.0
Data/Image_1723635642142261 2610.jpg,12.0,176.0
Data/Image_172363564216454 2611.jpg,12.0,176.0
Data/Image_17236356422108 2612.jpg,13.0,176.0
Data/Image_172363564223079 2613.jpg,13.0,176.0
Data/Image_1723635642279198 2614.jpg,13.0,177.0
Data/Image_1723635642301656 2615.jpg,13.0,177.0
Data/Image_1723635642353005 2616.jpg,13.0,178.0
Data/Image_1723635642365888 2617.jpg,13.0,178.0
Data/Image_172363564241628 2618.jpg,15.0,178.0
Data/Image_1723635642430313 2619.jpg,17.0,178.0
Data/Image_1723635642476316 2620.jpg,17.0,179.0
Data/Image_1723635642497337 2621.jpg,17.0,179.0
Data/Image_1723635642544271 2622.jpg,17.0,178.0
Data/Image_1723635642563162 2623.jpg,17.0,178.0
Data/Image_1723635642612911 2624.jpg,20.0,175.0
Data/Image_1723635642632214 2625.jpg,20.0,174.0
Data/Image_1723635642682296 2626.jpg,20.0,175.0
Data/Image_1723635642698421 2627.jpg,20.0,175.0
Data/Image_172363564274266 2628.jpg,19.0,175.0
Data/Image_1723635642762873 2629.jpg,19.0,175.0
Data/Image_1723635642810733 2630.jpg,19.0,176.0
Data/Image_1723635642829293 2631.jpg,19.0,176.0
Data/Image_1723635642879119 2632.jpg,20.0,176.0
Data/Image_1723635642898178 2633.jpg,20.0,176.0
Data/Image_1723635642947738 2634.jpg,20.0,174.0
Data/Image_1723635642963965 2635.jpg,20.0,174.0
Data/Image_1723635643007776 2636.jpg,19.0,174.0
Data/Image_1723635643031542 2637.jpg,19.0,174.0
Data/Image_1723635643062819 2638.jpg,20.0,173.0
Data/Image_1723635643110672 2639.jpg,20.0,174.0
Data/Image_1723635643128868 2640.jpg,20.0,174.0
Data/Image_1723635643179183 2641.jpg,22.0,174.0
Data/Image_1723635643197917 2642.jpg,22.0,174.0
Data/Image_1723635643247587 2643.jpg,21.0,173.0
Data/Image_1723635643264087 2644.jpg,21.0,173.0
Data/Image_1723635643316055 2645.jpg,21.0,174.0
Data/Image_1723635643331197 2646.jpg,22.0,174.0
Data/Image_1723635643376552 2647.jpg,22.0,174.0
Data/Image_1723635643395886 2648.jpg,22.0,174.0
Data/Image_172363564344467 2649.jpg,21.0,174.0
Data/Image_1723635643462438 2650.jpg,21.0,174.0
Data/Image_172363564351331 2651.jpg,22.0,174.0
Data/Image_1723635643531827 2652.jpg,22.0,174.0
Data/Image_1723635643582665 2653.jpg,22.0,174.0
Data/Image_1723635643597393 2654.jpg,22.0,174.0
Data/Image_1723635643631751 2655.jpg,22.0,174.0
Data/Image_1723635643663221 2656.jpg,22.0,174.0
Data/Image_1723635643711805 2657.jpg,22.0,176.0
Data/Image_1723635643731371 2658.jpg,22.0,176.0
Data/Image_1723635643779942 2659.jpg,22.0,181.0
Data/Image_1723635643799802 2660.jpg,22.0,181.0
Data/Image_1723635643848033 2661.jpg,23.0,184.0
Data/Image_172363564386295 2662.jpg,23.0,184.0
Data/Image_1723635643907726 2663.jpg,23.0,189.0
Data/Image_172363564392907 2664.jpg,23.0,189.0
Data/Image_1723635643976197 2665.jpg,23.0,190.0
Data/Image_1723635643994795 2666.jpg,23.0,190.0
Data/Image_1723635644044293 2667.jpg,23.0,190.0
Data/Image_1723635644061602 2668.jpg,23.0,190.0
Data/Image_1723635644112929 2669.jpg,23.0,190.0
Data/Image_1723635644129905 2670.jpg,23.0,190.0
Data/Image_1723635644184525 2671.jpg,23.0,190.0
Data/Image_1723635644197421 2672.jpg,23.0,190.0
Data/Image_1723635644230241 2673.jpg,23.0,190.0
Data/Image_1723635644276174 2674.jpg,21.0,188.0
Data/Image_1723635644295185 2675.jpg,21.0,188.0
Data/Image_1723635644344303 2676.jpg,22.0,189.0
Data/Image_1723635644361179 2677.jpg,22.0,189.0
Data/Image_1723635644409758 2678.jpg,23.0,188.0
Data/Image_1723635644430152 2679.jpg,23.0,188.0
Data/Image_1723635644482518 2680.jpg,22.0,188.0
Data/Image_172363564449655 2681.jpg,22.0,188.0
Data/Image_1723635644542522 2682.jpg,24.0,189.0
Data/Image_172363564456289 2683.jpg,24.0,189.0
Data/Image_1723635644610654 2684.jpg,24.0,188.0
Data/Image_172363564462962 2685.jpg,24.0,188.0
Data/Image_1723635644679242 2686.jpg,27.0,188.0
Data/Image_1723635644694894 2687.jpg,27.0,188.0
Data/Image_1723635644747839 2688.jpg,31.0,186.0
Data/Image_1723635644764995 2689.jpg,31.0,186.0
Data/Image_1723635644807898 2690.jpg,31.0,187.0
Data/Image_1723635644830598 2691.jpg,31.0,187.0
Data/Image_1723635644876369 2692.jpg,32.0,186.0
Data/Image_1723635644895499 2693.jpg,32.0,186.0
Data/Image_1723635644944352 2694.jpg,32.0,188.0
Data/Image_1723635644961537 2695.jpg,32.0,188.0
Data/Image_1723635645012643 2696.jpg,32.0,188.0
Data/Image_1723635645031708 2697.jpg,32.0,188.0
Data/Image_1723635645082257 2698.jpg,32.0,188.0
Data/Image_1723635645098291 2699.jpg,32.0,188.0
Data/Image_1723635645142607 2700.jpg,33.0,189.0
Data/Image_1723635645162748 2701.jpg,33.0,189.0
Data/Image_1723635645210767 2702.jpg,35.0,188.0
